# {"t_start": 1551044220.717452, "env_id": "MyBulletCartPole-v0"} 
r,l,t
200.0,200,958.613171
200.0,200,958.764435
200.0,200,958.915669
200.0,200,959.066727
200.0,200,959.217446
200.0,200,959.369466
200.0,200,959.521091
200.0,200,959.673069
200.0,200,959.973858
200.0,200,960.12505
200.0,200,960.275281
200.0,200,960.424903
200.0,200,960.576454
200.0,200,960.727132
200.0,200,960.878341
200.0,200,961.028894
200.0,200,961.178947
200.0,200,961.327934
200.0,200,961.630817
200.0,200,961.781026
200.0,200,961.931694
200.0,200,962.0819
200.0,200,962.234027
200.0,200,962.385029
200.0,200,962.535255
200.0,200,962.685913
200.0,200,962.838496
200.0,200,962.989786
200.0,200,963.291414
200.0,200,963.443807
200.0,200,963.594019
200.0,200,963.746092
200.0,200,963.897798
200.0,200,964.048662
200.0,200,964.200873
200.0,200,964.350338
200.0,200,964.500196
200.0,200,964.651312
200.0,200,964.953063
200.0,200,965.104232
200.0,200,965.25423
200.0,200,965.405102
200.0,200,965.556976
200.0,200,965.70739
200.0,200,965.858929
200.0,200,966.007791
200.0,200,966.157868
200.0,200,966.309321
200.0,200,966.459955
200.0,200,966.762529
200.0,200,966.91364
200.0,200,967.064902
200.0,200,967.216091
200.0,200,967.365832
200.0,200,967.516077
200.0,200,967.667343
200.0,200,967.816862
200.0,200,967.966898
200.0,200,968.118397
200.0,200,968.421371
200.0,200,968.57319
200.0,200,968.723194
200.0,200,968.873123
200.0,200,969.02297
200.0,200,969.17322
200.0,200,969.323938
200.0,200,969.473805
200.0,200,969.62473
200.0,200,969.775091
200.0,200,970.07549
200.0,200,970.226953
200.0,200,970.377908
200.0,200,970.528695
200.0,200,970.682973
200.0,200,970.836079
200.0,200,970.98904
200.0,200,971.142101
200.0,200,971.293508
200.0,200,971.446006
200.0,200,971.74772
200.0,200,971.899415
200.0,200,972.050595
200.0,200,972.202075
200.0,200,972.351605
200.0,200,972.502778
200.0,200,972.654311
200.0,200,972.805526
200.0,200,972.955936
200.0,200,973.107628
200.0,200,973.259198
200.0,200,973.562215
200.0,200,973.713043
200.0,200,973.8637
200.0,200,974.01372
200.0,200,974.163279
200.0,200,974.309172
200.0,200,974.460527
200.0,200,974.612092
200.0,200,974.761912
200.0,200,974.913502
200.0,200,975.215937
200.0,200,975.367408
200.0,200,975.519596
200.0,200,975.671148
200.0,200,975.822172
200.0,200,975.972922
200.0,200,976.123816
200.0,200,976.274862
200.0,200,976.425398
200.0,200,976.577327
200.0,200,976.880235
200.0,200,977.030582
200.0,200,977.183372
200.0,200,977.334611
200.0,200,977.486035
200.0,200,977.637066
200.0,200,977.788971
200.0,200,977.940674
200.0,200,978.092868
200.0,200,978.243174
200.0,200,978.546085
200.0,200,978.69784
200.0,200,978.847909
200.0,200,978.999522
200.0,200,979.150428
200.0,200,979.301147
200.0,200,979.453637
200.0,200,979.605376
200.0,200,979.756217
200.0,200,979.908543
200.0,200,980.059748
200.0,200,980.364268
200.0,200,980.515793
200.0,200,980.666193
200.0,200,980.828327
200.0,200,980.981791
200.0,200,981.134641
200.0,200,981.286996
200.0,200,981.441371
200.0,200,981.592391
200.0,200,981.746214
200.0,200,982.074828
200.0,200,982.245151
200.0,200,982.402305
200.0,200,982.562776
200.0,200,982.714595
200.0,200,982.868033
200.0,200,983.019144
200.0,200,983.16986
200.0,200,983.323085
200.0,200,983.488523
200.0,200,983.801337
200.0,200,983.953312
200.0,200,984.104934
200.0,200,984.257136
200.0,200,984.407729
200.0,200,984.557677
200.0,200,984.707669
200.0,200,984.858749
200.0,200,985.01103
200.0,200,985.162654
200.0,200,985.463735
200.0,200,985.615289
200.0,200,985.767093
200.0,200,985.918113
200.0,200,986.069877
200.0,200,986.221703
200.0,200,986.373716
200.0,200,986.525188
200.0,200,986.67618
200.0,200,986.828297
200.0,200,987.13128
200.0,200,987.299252
200.0,200,987.453221
200.0,200,987.603892
200.0,200,987.753954
200.0,200,987.905184
200.0,200,988.055797
200.0,200,988.205597
200.0,200,988.357469
200.0,200,988.509109
200.0,200,988.661259
200.0,200,988.962145
200.0,200,989.113235
200.0,200,989.262405
200.0,200,989.412279
200.0,200,989.56331
200.0,200,989.714384
200.0,200,989.871395
200.0,200,990.030964
200.0,200,990.182559
200.0,200,990.332583
200.0,200,990.634697
200.0,200,990.786127
200.0,200,990.934826
200.0,200,991.086021
200.0,200,991.235158
200.0,200,991.386449
200.0,200,991.537563
200.0,200,991.693854
200.0,200,991.84815
200.0,200,991.998986
200.0,200,992.298887
200.0,200,992.456923
200.0,200,992.608976
200.0,200,992.759597
200.0,200,992.912214
200.0,200,993.073268
200.0,200,993.225686
200.0,200,993.376001
200.0,200,993.526176
200.0,200,993.676357
200.0,200,993.977856
200.0,200,994.129727
200.0,200,994.28102
200.0,200,994.432621
200.0,200,994.583813
200.0,200,994.735699
200.0,200,994.886688
200.0,200,995.039049
200.0,200,995.19217
200.0,200,995.343003
200.0,200,995.495047
200.0,200,995.797165
200.0,200,995.949371
200.0,200,996.099286
200.0,200,996.250725
200.0,200,996.401668
200.0,200,996.553292
200.0,200,996.705028
200.0,200,996.856673
200.0,200,997.009263
200.0,200,997.161335
200.0,200,997.461714
200.0,200,997.611757
200.0,200,997.762735
200.0,200,997.912418
200.0,200,998.06343
200.0,200,998.213992
200.0,200,998.365489
200.0,200,998.516176
200.0,200,998.666853
200.0,200,998.817664
200.0,200,999.121285
200.0,200,999.273813
200.0,200,999.426387
200.0,200,999.575852
200.0,200,999.725607
200.0,200,999.876521
200.0,200,1000.02787
200.0,200,1000.180028
200.0,200,1000.332074
200.0,200,1000.484524
200.0,200,1000.787979
200.0,200,1000.939741
200.0,200,1001.091678
200.0,200,1001.243726
200.0,200,1001.396114
200.0,200,1001.546207
200.0,200,1001.694889
200.0,200,1001.846335
200.0,200,1001.998916
200.0,200,1002.150626
200.0,200,1002.302048
200.0,200,1002.604606
200.0,200,1002.753433
200.0,200,1002.904941
200.0,200,1003.054814
200.0,200,1003.205096
200.0,200,1003.355846
200.0,200,1003.505485
200.0,200,1003.658349
200.0,200,1003.808978
200.0,200,1003.96061
200.0,200,1004.26347
200.0,200,1004.414745
200.0,200,1004.566759
200.0,200,1004.719244
200.0,200,1004.869756
200.0,200,1005.020779
200.0,200,1005.173269
200.0,200,1005.324669
200.0,200,1005.477611
200.0,200,1005.62817
200.0,200,1005.930881
200.0,200,1006.082945
200.0,200,1006.233307
200.0,200,1006.385141
200.0,200,1006.534205
200.0,200,1006.683303
200.0,200,1006.834331
200.0,200,1006.98587
200.0,200,1007.136433
200.0,200,1007.28706
200.0,200,1007.587447
200.0,200,1007.739202
200.0,200,1007.887822
200.0,200,1008.039241
200.0,200,1008.189661
200.0,200,1008.341039
200.0,200,1008.491317
200.0,200,1008.642052
200.0,200,1008.792453
200.0,200,1008.942732
200.0,200,1009.091704
200.0,200,1009.393001
200.0,200,1009.543108
200.0,200,1009.69156
200.0,200,1009.842652
200.0,200,1009.993387
200.0,200,1010.144764
200.0,200,1010.294997
200.0,200,1010.445553
200.0,200,1010.596262
200.0,200,1010.748302
200.0,200,1011.050442
200.0,200,1011.200954
200.0,200,1011.352031
200.0,200,1011.503164
200.0,200,1011.653371
200.0,200,1011.80324
200.0,200,1011.955368
200.0,200,1012.105814
200.0,200,1012.255677
200.0,200,1012.405939
200.0,200,1012.706754
200.0,200,1012.857555
200.0,200,1013.009462
200.0,200,1013.160336
200.0,200,1013.311845
200.0,200,1013.463869
200.0,200,1013.614465
200.0,200,1013.763784
200.0,200,1013.914653
200.0,200,1014.065986
200.0,200,1014.368168
200.0,200,1014.518594
200.0,200,1014.669874
200.0,200,1014.82004
200.0,200,1014.970291
200.0,200,1015.120512
200.0,200,1015.26975
200.0,200,1015.421707
200.0,200,1015.571028
200.0,200,1015.721378
200.0,200,1015.872321
200.0,200,1016.173496
200.0,200,1016.32499
200.0,200,1016.47417
200.0,200,1016.623748
200.0,200,1016.774123
200.0,200,1016.925734
200.0,200,1017.075657
200.0,200,1017.227141
200.0,200,1017.383915
200.0,200,1017.535321
200.0,200,1017.837796
200.0,200,1017.986702
200.0,200,1018.139261
200.0,200,1018.291597
200.0,200,1018.441462
200.0,200,1018.592663
200.0,200,1018.745364
200.0,200,1018.894039
200.0,200,1019.045517
200.0,200,1019.197294
200.0,200,1019.500117
200.0,200,1019.651523
200.0,200,1019.803787
200.0,200,1019.955162
200.0,200,1020.103735
200.0,200,1020.252726
200.0,200,1020.404483
200.0,200,1020.55578
200.0,200,1020.708308
200.0,200,1020.858225
200.0,200,1021.160116
200.0,200,1021.312176
200.0,200,1021.462951
200.0,200,1021.612554
200.0,200,1021.763949
200.0,200,1021.914138
200.0,200,1022.064708
200.0,200,1022.215672
200.0,200,1022.366697
200.0,200,1022.517398
200.0,200,1022.667419
200.0,200,1022.971376
200.0,200,1023.122333
200.0,200,1023.273349
200.0,200,1023.423562
200.0,200,1023.574071
200.0,200,1023.725324
200.0,200,1023.877754
200.0,200,1024.029313
200.0,200,1024.181474
200.0,200,1024.332262
200.0,200,1024.634117
200.0,200,1024.785329
200.0,200,1024.936699
200.0,200,1025.088849
200.0,200,1025.240874
200.0,200,1025.391157
200.0,200,1025.543281
200.0,200,1025.69444
200.0,200,1025.846429
200.0,200,1025.999677
200.0,200,1026.304584
200.0,200,1026.455603
200.0,200,1026.608175
200.0,200,1026.760017
200.0,200,1026.91052
200.0,200,1027.061911
200.0,200,1027.213872
200.0,200,1027.366017
200.0,200,1027.515907
200.0,200,1027.66673
200.0,200,1027.967595
200.0,200,1028.119256
200.0,200,1028.269848
200.0,200,1028.419949
200.0,200,1028.571992
200.0,200,1028.721613
200.0,200,1028.872019
200.0,200,1029.021118
200.0,200,1029.171092
200.0,200,1029.320869
200.0,200,1029.62117
200.0,200,1029.772077
200.0,200,1029.922767
200.0,200,1030.073739
200.0,200,1030.22595
200.0,200,1030.376787
200.0,200,1030.52811
200.0,200,1030.678658
200.0,200,1030.83026
200.0,200,1030.981248
200.0,200,1031.133298
200.0,200,1031.435146
200.0,200,1031.586433
200.0,200,1031.736522
200.0,200,1031.888335
200.0,200,1032.04024
200.0,200,1032.192937
200.0,200,1032.34381
200.0,200,1032.494804
200.0,200,1032.645388
200.0,200,1032.797102
200.0,200,1033.099483
200.0,200,1033.250424
200.0,200,1033.401707
200.0,200,1033.554076
200.0,200,1033.705507
200.0,200,1033.857517
200.0,200,1034.008141
200.0,200,1034.160282
200.0,200,1034.309972
200.0,200,1034.461259
200.0,200,1034.769493
200.0,200,1034.920207
200.0,200,1035.073177
200.0,200,1035.224803
200.0,200,1035.375469
200.0,200,1035.526508
200.0,200,1035.677274
200.0,200,1035.8256
200.0,200,1035.977761
200.0,200,1036.127768
200.0,200,1036.427946
200.0,200,1036.578978
200.0,200,1036.727995
200.0,200,1036.879797
200.0,200,1037.031173
200.0,200,1037.181595
200.0,200,1037.333164
200.0,200,1037.4847
200.0,200,1037.635358
200.0,200,1037.787191
200.0,200,1037.938723
200.0,200,1038.241408
200.0,200,1038.392615
200.0,200,1038.542825
200.0,200,1038.694575
200.0,200,1038.845602
200.0,200,1038.996574
200.0,200,1039.1468
200.0,200,1039.297461
200.0,200,1039.447516
200.0,200,1039.599179
200.0,200,1039.900079
200.0,200,1040.052277
200.0,200,1040.203903
200.0,200,1040.355756
200.0,200,1040.504698
200.0,200,1040.654569
200.0,200,1040.804055
200.0,200,1040.954589
200.0,200,1041.106005
200.0,200,1041.257315
200.0,200,1041.559819
200.0,200,1041.710797
200.0,200,1041.861386
200.0,200,1042.012363
200.0,200,1042.163793
200.0,200,1042.313536
200.0,200,1042.464546
200.0,200,1042.615566
200.0,200,1042.766756
200.0,200,1042.918555
200.0,200,1043.217217
200.0,200,1043.368257
200.0,200,1043.520891
200.0,200,1043.671045
200.0,200,1043.822437
200.0,200,1043.971932
200.0,200,1044.122981
200.0,200,1044.271862
200.0,200,1044.424252
200.0,200,1044.575405
200.0,200,1044.726859
200.0,200,1045.028069
200.0,200,1045.179836
200.0,200,1045.329868
200.0,200,1045.481557
200.0,200,1045.632421
200.0,200,1045.781871
200.0,200,1045.933019
200.0,200,1046.083801
200.0,200,1046.23571
200.0,200,1046.386859
200.0,200,1046.690214
200.0,200,1046.842911
200.0,200,1046.993524
200.0,200,1047.143597
200.0,200,1047.296573
200.0,200,1047.450476
200.0,200,1047.602014
200.0,200,1047.75235
200.0,200,1047.90319
200.0,200,1048.054905
200.0,200,1048.356138
200.0,200,1048.509164
200.0,200,1048.660292
200.0,200,1048.811756
200.0,200,1048.963078
200.0,200,1049.113784
200.0,200,1049.265638
200.0,200,1049.416839
200.0,200,1049.568127
200.0,200,1049.719086
200.0,200,1050.03098
200.0,200,1050.182847
200.0,200,1050.335456
200.0,200,1050.486802
200.0,200,1050.637436
200.0,200,1050.788878
200.0,200,1050.939267
200.0,200,1051.090324
200.0,200,1051.240264
200.0,200,1051.391572
200.0,200,1051.543228
200.0,200,1051.847097
200.0,200,1051.998156
200.0,200,1052.14868
200.0,200,1052.29974
200.0,200,1052.450138
200.0,200,1052.599387
200.0,200,1052.750356
200.0,200,1052.901197
200.0,200,1053.051871
200.0,200,1053.202989
200.0,200,1053.505798
200.0,200,1053.656231
200.0,200,1053.805556
200.0,200,1053.956069
200.0,200,1054.107223
200.0,200,1054.258174
200.0,200,1054.409374
200.0,200,1054.559611
200.0,200,1054.710205
200.0,200,1054.861223
200.0,200,1055.16605
200.0,200,1055.31676
200.0,200,1055.468551
200.0,200,1055.617963
200.0,200,1055.768166
200.0,200,1055.917109
200.0,200,1056.065104
200.0,200,1056.216085
200.0,200,1056.367102
200.0,200,1056.520201
200.0,200,1056.825284
200.0,200,1056.9764
200.0,200,1057.127775
200.0,200,1057.277231
187.0,187,1057.416183
200.0,200,1057.564852
200.0,200,1057.715327
200.0,200,1057.865991
200.0,200,1058.016321
200.0,200,1058.16821
200.0,200,1058.316933
200.0,200,1058.619237
200.0,200,1058.769544
200.0,200,1058.915657
200.0,200,1059.066196
200.0,200,1059.208217
200.0,200,1059.350985
200.0,200,1059.49838
200.0,200,1059.647961
200.0,200,1059.798782
200.0,200,1059.950478
200.0,200,1060.255087
200.0,200,1060.404842
200.0,200,1060.553924
200.0,200,1060.703763
200.0,200,1060.853448
200.0,200,1061.003744
200.0,200,1061.154227
200.0,200,1061.304221
200.0,200,1061.45333
200.0,200,1061.602746
99.0,99,1061.677763
200.0,200,1061.977987
200.0,200,1062.128111
200.0,200,1062.277763
200.0,200,1062.428628
200.0,200,1062.578455
200.0,200,1062.727635
200.0,200,1062.877826
200.0,200,1063.028971
200.0,200,1063.17875
200.0,200,1063.328505
130.0,130,1063.577383
200.0,200,1063.726644
200.0,200,1063.878631
200.0,200,1064.030028
175.0,175,1064.160959
200.0,200,1064.311572
200.0,200,1064.462698
200.0,200,1064.6132
200.0,200,1064.762858
200.0,200,1064.909224
200.0,200,1065.058969
200.0,200,1065.36064
200.0,200,1065.511396
200.0,200,1065.661878
200.0,200,1065.811283
200.0,200,1065.962115
200.0,200,1066.112959
200.0,200,1066.26383
200.0,200,1066.414552
200.0,200,1066.564587
200.0,200,1066.715163
200.0,200,1067.016444
200.0,200,1067.168174
200.0,200,1067.319495
200.0,200,1067.470768
200.0,200,1067.622328
200.0,200,1067.771518
179.0,179,1067.906747
142.0,142,1068.013568
200.0,200,1068.162359
200.0,200,1068.314189
200.0,200,1068.616548
200.0,200,1068.76643
200.0,200,1068.91861
200.0,200,1069.069319
200.0,200,1069.219106
200.0,200,1069.370444
200.0,200,1069.522912
200.0,200,1069.673466
200.0,200,1069.830666
200.0,200,1069.983417
200.0,200,1070.136862
200.0,200,1070.449384
200.0,200,1070.60028
132.0,132,1070.700318
200.0,200,1070.851652
200.0,200,1071.002045
200.0,200,1071.153103
106.0,106,1071.232146
200.0,200,1071.383282
200.0,200,1071.533729
200.0,200,1071.684379
200.0,200,1071.835924
200.0,200,1072.139349
200.0,200,1072.291786
200.0,200,1072.443702
200.0,200,1072.591605
200.0,200,1072.742434
200.0,200,1072.891788
200.0,200,1073.042526
200.0,200,1073.195105
200.0,200,1073.348486
200.0,200,1073.497437
200.0,200,1073.802696
200.0,200,1073.954412
200.0,200,1074.105167
200.0,200,1074.253695
163.0,163,1074.378275
200.0,200,1074.52851
170.0,170,1074.657363
200.0,200,1074.810697
200.0,200,1074.962234
200.0,200,1075.11421
200.0,200,1075.265308
200.0,200,1075.572452
200.0,200,1075.725114
200.0,200,1075.87557
200.0,200,1076.026014
200.0,200,1076.176864
200.0,200,1076.32695
200.0,200,1076.477597
200.0,200,1076.629742
200.0,200,1076.780266
200.0,200,1076.930902
200.0,200,1077.237562
200.0,200,1077.39664
200.0,200,1077.547866
79.0,79,1077.607572
200.0,200,1077.760156
200.0,200,1077.910256
131.0,131,1078.010172
200.0,200,1078.163029
200.0,200,1078.314639
200.0,200,1078.46694
200.0,200,1078.616626
200.0,200,1078.922298
200.0,200,1079.07436
200.0,200,1079.222238
200.0,200,1079.374953
200.0,200,1079.527924
200.0,200,1079.677458
200.0,200,1079.827656
200.0,200,1079.97979
200.0,200,1080.131816
200.0,200,1080.282793
200.0,200,1080.596739
200.0,200,1080.748072
200.0,200,1080.900884
200.0,200,1081.049988
200.0,200,1081.201589
200.0,200,1081.352422
200.0,200,1081.502541
200.0,200,1081.651273
200.0,200,1081.802334
200.0,200,1081.954151
200.0,200,1082.257373
200.0,200,1082.414554
200.0,200,1082.565557
200.0,200,1082.715377
200.0,200,1082.878236
200.0,200,1083.042347
200.0,200,1083.192913
200.0,200,1083.343218
200.0,200,1083.492892
200.0,200,1083.643748
200.0,200,1083.793677
200.0,200,1084.10878
200.0,200,1084.263311
200.0,200,1084.432705
200.0,200,1084.586897
200.0,200,1084.741482
200.0,200,1084.895614
